Date,AAPL,AMZN
2014-07-22,21.40873908996582,360.8399963378906
2014-07-23,21.96701431274414,358.1400146484375
2014-07-24,21.930843353271484,358.6099853515625
2014-07-25,22.075496673583984,324.010009765625
2014-07-28,22.380626678466797,320.4100036621094
2014-07-29,22.235979080200195,320.0
2014-07-30,22.183990478515625,322.510009765625
2014-07-31,21.607637405395508,312.989990234375
2014-08-01,21.727428436279297,307.05999755859375
2014-08-04,21.60537338256836,313.6499938964844
2014-08-05,21.499149322509766,312.32000732421875
2014-08-06,21.462980270385742,313.8900146484375
2014-08-07,21.46070671081543,311.45001220703125
2014-08-08,21.5197696685791,316.79998779296875
2014-08-11,21.803699493408203,318.3299865722656
2014-08-12,21.79915428161621,319.32000732421875
2014-08-13,22.08763313293457,326.2799987792969
2014-08-14,22.146690368652344,333.2099914550781
2014-08-15,22.255725860595703,333.6300048828125
2014-08-18,22.52375602722168,334.5299987792969
2014-08-19,22.83493995666504,335.1300048828125
2014-08-20,22.84402847290039,335.7799987792969
2014-08-21,22.846298217773438,332.9100036621094
2014-08-22,23.014387130737305,331.5899963378906
2014-08-25,23.064361572265625,334.0199890136719
2014-08-26,22.916709899902344,341.8299865722656
2014-08-27,23.198373794555664,343.17999267578125
2014-08-28,23.225631713867188,340.0199890136719
2014-08-29,23.28241729736328,339.0400085449219
2014-09-02,23.464139938354492,342.3800048828125
2014-09-03,22.473783493041992,339.0
2014-09-04,22.287521362304688,345.95001220703125
2014-09-05,22.4805965423584,346.3800048828125
2014-09-08,22.34203338623047,342.3399963378906
2014-09-09,22.257991790771484,329.75
2014-09-10,22.941701889038086,331.3299865722656
2014-09-11,23.03936767578125,330.5199890136719
2014-09-12,23.09162139892578,331.19000244140625
2014-09-15,23.084802627563477,323.8900146484375
2014-09-16,22.909900665283203,327.760009765625
2014-09-17,23.07344627380371,324.0
2014-09-18,23.121145248413086,325.0
2014-09-19,22.9326171875,331.32000732421875
2014-09-22,22.955326080322266,324.5
2014-09-23,23.314218521118164,323.6300048828125
2014-09-24,23.112060546875,328.2099914550781
2014-09-25,22.23073959350586,321.92999267578125
2014-09-26,22.884920120239258,323.2099914550781
2014-09-29,22.739540100097656,321.82000732421875
2014-09-30,22.884920120239258,322.44000244140625
2014-10-01,22.528291702270508,317.4599914550781
2014-10-02,22.691843032836914,318.4100036621094
2014-10-03,22.628238677978516,322.739990234375
2014-10-06,22.628238677978516,322.20001220703125
2014-10-07,22.430620193481445,316.9800109863281
2014-10-08,22.89626693725586,322.70001220703125
2014-10-09,22.94624137878418,315.3699951171875
2014-10-10,22.880367279052734,311.3900146484375
2014-10-13,22.671396255493164,306.45001220703125
2014-10-14,22.430620193481445,308.30999755859375
2014-10-15,22.15577507019043,305.9700012207031
2014-10-16,21.865028381347656,302.8599853515625
2014-10-17,22.185302734375,303.6400146484375
2014-10-20,22.66004180908203,306.2099914550781
2014-10-21,23.275604248046875,315.3299865722656
2014-10-22,23.393718719482422,312.9700012207031
2014-10-23,23.811670303344727,313.17999267578125
2014-10-24,23.90025520324707,287.05999755859375
2014-10-27,23.875267028808594,289.9700012207031
2014-10-28,24.24551010131836,295.5899963378906
2014-10-29,24.381797790527344,294.1199951171875
2014-10-30,24.300031661987305,299.07000732421875
2014-10-31,24.531713485717773,305.4599914550781
2014-11-03,24.849721908569336,305.7200012207031
2014-11-04,24.668010711669922,302.80999755859375
2014-11-05,24.727062225341797,296.5199890136719
2014-11-06,24.797780990600586,296.6400146484375
2014-11-07,24.86850357055664,299.8599853515625
2014-11-10,24.827442169189453,305.1099853515625
2014-11-11,25.02591323852539,312.010009765625
2014-11-12,25.379512786865234,311.510009765625
2014-11-13,25.73767852783203,316.4800109863281
2014-11-14,26.047941207885742,327.82000732421875
2014-11-17,26.004596710205078,323.04998779296875
2014-11-18,26.342227935791016,324.92999267578125
2014-11-19,26.159725189208984,326.5400085449219
2014-11-20,26.533857345581055,330.5400085449219
2014-11-21,26.57036018371582,332.6300048828125
2014-11-24,27.063119888305664,335.6400146484375
2014-11-25,26.828144073486328,335.0400085449219
2014-11-26,27.14752960205078,333.57000732421875
2014-11-28,27.131555557250977,338.6400146484375
2014-12-01,26.250974655151367,326.0
2014-12-02,26.15059471130371,326.30999755859375
2014-12-03,26.447168350219727,316.5
2014-12-04,26.346790313720703,316.92999267578125
2014-12-05,26.235002517700195,312.6300048828125
2014-12-08,25.641870498657227,306.6400146484375
2014-12-09,26.034250259399414,312.5
2014-12-10,25.539207458496094,305.8399963378906
2014-12-11,25.463926315307617,307.3599853515625
2014-12-12,25.032758712768555,307.32000732421875
2014-12-15,24.69056510925293,306.07000732421875
2014-12-16,24.352928161621094,295.05999755859375
2014-12-17,24.959758758544922,298.8800048828125
2014-12-18,25.698898315429688,297.7300109863281
2014-12-19,25.50042724609375,299.8999938964844
2014-12-22,25.765058517456055,306.5400085449219
2014-12-23,25.673810958862305,306.2900085449219
2014-12-24,25.55289077758789,303.0299987792969
2014-12-26,26.004596710205078,309.0899963378906
2014-12-29,25.986343383789062,312.0400085449219
2014-12-30,25.66924476623535,310.29998779296875
2014-12-31,25.18104362487793,310.3500061035156
2015-01-02,24.94150161743164,308.5199890136719
2015-01-05,24.23885726928711,302.19000244140625
2015-01-06,24.241146087646484,295.2900085449219
2015-01-07,24.5810604095459,298.4200134277344
2015-01-08,25.525522232055664,300.4599914550781
2015-01-09,25.55289077758789,296.92999267578125
2015-01-12,24.92325210571289,291.4100036621094
2015-01-13,25.144542694091797,294.739990234375
2015-01-14,25.048730850219727,293.2699890136719
2015-01-15,24.3688907623291,286.95001220703125
2015-01-16,24.179548263549805,290.739990234375
2015-01-20,24.802352905273438,289.44000244140625
2015-01-21,24.9916934967041,297.25
2015-01-22,25.641870498657227,310.32000732421875
2015-01-23,25.774179458618164,312.3900146484375
2015-01-26,25.801555633544922,309.6600036621094
2015-01-27,24.898162841796875,306.75
2015-01-28,26.305727005004883,303.9100036621094
2015-01-29,27.12471580505371,311.7799987792969
2015-01-30,26.72776985168457,354.5299987792969
2015-02-02,27.063119888305664,364.4700012207031
2015-02-03,27.06768226623535,363.54998779296875
2015-02-04,27.275283813476562,364.75
2015-02-05,27.469955444335938,373.8900146484375
2015-02-06,27.23863410949707,374.2799987792969
2015-02-09,27.419567108154297,370.55999755859375
2015-02-10,27.946338653564453,373.0
2015-02-11,28.60137176513672,375.1400146484375
2015-02-12,28.963241577148438,377.1700134277344
2015-02-13,29.105239868164062,381.8299865722656
2015-02-17,29.27701187133789,375.42999267578125
2015-02-18,29.480850219726562,373.3699951171875
2015-02-19,29.419008255004883,379.0
2015-02-20,29.65949249267578,383.6600036621094
2015-02-23,30.46109962463379,380.1400146484375
2015-02-24,30.270999908447266,378.5899963378906
2015-02-25,29.49688148498535,385.3699951171875
2015-02-26,29.870203018188477,384.79998779296875
2015-02-27,29.421300888061523,380.1600036621094
2015-03-02,29.565587997436523,385.6600036621094
2015-03-03,29.627426147460938,384.6099853515625
2015-03-04,29.439620971679688,382.7200012207031
2015-03-05,28.951786041259766,387.8299865722656
2015-03-06,28.995304107666016,380.0899963378906
2015-03-09,29.118980407714844,378.55999755859375
2015-03-10,28.51662826538086,369.510009765625
2015-03-11,27.99673080444336,366.3699951171875
2015-03-12,28.502883911132812,374.239990234375
2015-03-13,28.30591583251953,370.5799865722656
2015-03-16,28.617401123046875,373.3500061035156
2015-03-17,29.0960750579834,371.9200134277344
2015-03-18,29.423587799072266,375.1400146484375
2015-03-19,29.201433181762695,373.239990234375
2015-03-20,28.834985733032227,378.489990234375
2015-03-23,29.135007858276367,375.1099853515625
2015-03-24,29.015914916992188,374.0899963378906
2015-03-25,28.25782585144043,370.9599914550781
2015-03-26,28.454788208007812,367.3500061035156
2015-03-27,28.228050231933594,370.55999755859375
2015-03-30,28.942626953125,374.5899963378906
2015-03-31,28.49830436706543,372.1000061035156
2015-04-01,28.457080841064453,370.260009765625
2015-04-02,28.7021427154541,372.25
2015-04-06,29.167072296142578,377.0400085449219
2015-04-07,28.860177993774414,374.4100036621094
2015-04-08,28.766271591186523,381.20001220703125
2015-04-09,28.986141204833984,383.5400085449219
2015-04-10,29.10981559753418,382.6499938964844
2015-04-13,29.052560806274414,382.3599853515625
2015-04-14,28.926591873168945,385.1099853515625
2015-04-15,29.036527633666992,383.45001220703125
2015-04-16,28.896820068359375,386.0400085449219
2015-04-17,28.57159423828125,375.55999755859375
2015-04-20,29.224332809448242,389.510009765625
2015-04-21,29.066303253173828,391.17999267578125
2015-04-22,29.45794677734375,389.79998779296875
2015-04-23,29.69843292236328,389.989990234375
2015-04-24,29.838138580322266,445.1000061035156
2015-04-27,30.38093376159668,438.55999755859375
2015-04-28,29.90226173400879,429.30999755859375
2015-04-29,29.462526321411133,429.3699951171875
2015-04-30,28.663209915161133,421.7799987792969
2015-05-01,29.533523559570312,422.8699951171875
2015-05-04,29.47626495361328,423.0400085449219
2015-05-05,28.81207847595215,421.19000244140625
2015-05-06,28.631145477294922,419.1000061035156
2015-05-07,28.80823516845703,426.8800048828125
2015-05-08,29.351009368896484,433.69000244140625
2015-05-11,29.052024841308594,432.8500061035156
2015-05-12,28.948528289794922,431.0199890136719
2015-05-13,28.98072624206543,426.8699951171875
2015-05-14,29.656888961791992,432.2799987792969
2015-05-15,29.61549186706543,426.0
2015-05-18,29.94207000732422,425.239990234375
2015-05-19,29.914474487304688,421.7099914550781
2015-05-20,29.91217803955078,423.8599853515625
2015-05-21,30.218059539794922,431.6300048828125
2015-05-22,30.482547760009766,427.6300048828125
2015-05-26,29.810977935791016,425.4700012207031
2015-05-27,30.367555618286133,431.4200134277344
2015-05-28,30.307750701904297,426.57000732421875
2015-05-29,29.962772369384766,429.2300109863281
2015-06-01,30.02256965637207,430.9200134277344
2015-06-02,29.88917350769043,430.989990234375
2015-06-03,29.925975799560547,436.5899963378906
2015-06-04,29.751182556152344,430.7799987792969
2015-06-05,29.587890625,426.95001220703125
2015-06-08,29.39240264892578,423.5
2015-06-09,29.305007934570312,425.4800109863281
2015-06-10,29.640785217285156,430.7699890136719
2015-06-11,29.5740966796875,432.9700012207031
2015-06-12,29.24751091003418,429.9200134277344
2015-06-15,29.19001579284668,423.6700134277344
2015-06-16,29.346405029296875,427.260009765625
2015-06-17,29.277408599853516,427.80999755859375
2015-06-18,29.410799026489258,439.3900146484375
2015-06-19,29.11642074584961,434.9200134277344
2015-06-22,29.348705291748047,436.2900085449219
2015-06-23,29.21531105041504,445.989990234375
2015-06-24,29.46370506286621,440.8399963378906
2015-06-25,29.323410034179688,440.1000061035156
2015-06-26,29.15091323852539,438.1000061035156
2015-06-29,28.640342712402344,429.8599853515625
2015-06-30,28.847332000732422,434.0899963378906
2015-07-01,29.11642074584961,437.3900146484375
2015-07-02,29.079618453979492,437.7099914550781
2015-07-06,28.978425979614258,436.0400085449219
2015-07-07,28.90713119506836,436.7200012207031
2015-07-08,28.189571380615234,429.70001220703125
2015-07-09,27.614601135253906,434.3900146484375
2015-07-10,28.35285758972168,443.510009765625
2015-07-13,28.900230407714844,455.57000732421875
2015-07-14,28.88872718811035,465.57000732421875
2015-07-15,29.167015075683594,461.19000244140625
2015-07-16,29.555696487426758,475.4800109863281
2015-07-17,29.810977935791016,483.010009765625
2015-07-20,30.37445640563965,488.1000061035156
2015-07-21,30.070865631103516,488.0
2015-07-22,28.799036026000977,488.2699890136719
2015-07-23,28.785232543945312,482.17999267578125
2015-07-24,28.633447647094727,529.4199829101562
2015-07-27,28.235563278198242,531.4099731445312
2015-07-28,28.375858306884766,526.030029296875
2015-07-29,28.28615951538086,529.0
2015-07-30,28.14357566833496,536.760009765625
2015-07-31,27.89748191833496,536.1500244140625
2015-08-03,27.23971939086914,535.030029296875
2015-08-04,26.36577033996582,531.9000244140625
2015-08-05,26.540557861328125,537.010009765625
2015-08-06,26.59831428527832,529.4600219726562
2015-08-07,26.688413619995117,522.6199951171875
2015-08-10,27.658735275268555,524.0
2015-08-11,26.219430923461914,527.4600219726562
2015-08-12,26.62372398376465,525.9099731445312
2015-08-13,26.602935791015625,529.6599731445312
2015-08-14,26.79006576538086,531.52001953125
2015-08-17,27.067302703857422,535.219970703125
2015-08-18,26.914825439453125,535.02001953125
2015-08-19,26.570594787597656,532.9199829101562
2015-08-20,26.02536392211914,515.780029296875
2015-08-21,24.433574676513672,494.4700012207031
2015-08-24,23.82366180419922,463.3699951171875
2015-08-25,23.966901779174805,466.3699951171875
2015-08-26,25.34151840209961,500.7699890136719
2015-08-27,26.087745666503906,518.3699951171875
2015-08-28,26.1732177734375,518.010009765625
2015-08-31,26.050777435302734,512.8900146484375
2015-09-01,24.88639259338379,496.5400085449219
2015-09-02,25.953744888305664,510.54998779296875
2015-09-03,25.498620986938477,504.7200012207031
2015-09-04,25.244491577148438,499.0
2015-09-08,25.946813583374023,517.5399780273438
2015-09-09,25.447792053222656,516.8900146484375
2015-09-10,26.006877899169922,522.239990234375
2015-09-11,26.385770797729492,529.4400024414062
2015-09-14,26.6398983001709,521.3800048828125
2015-09-15,26.863998413085938,522.3699951171875
2015-09-16,26.894033432006836,527.3900146484375
2015-09-17,26.318771362304688,538.8699951171875
2015-09-18,26.210186004638672,540.260009765625
2015-09-21,26.616798400878906,548.3900146484375
2015-09-22,26.198638916015625,538.4000244140625
2015-09-23,26.41118049621582,536.0700073242188
2015-09-24,26.56827735900879,533.75
2015-09-25,26.501279830932617,524.25
2015-09-28,25.976848602294922,504.05999755859375
2015-09-29,25.195972442626953,496.07000732421875
2015-09-30,25.48244857788086,511.8900146484375
2015-10-01,25.31610679626465,520.719970703125
2015-10-02,25.50092887878418,532.5399780273438
2015-10-05,25.593341827392578,543.6799926757812
2015-10-06,25.715784072875977,537.47998046875
2015-10-07,25.593341827392578,541.9400024414062
2015-10-08,25.297622680664062,533.1599731445312
2015-10-09,25.902921676635742,539.7999877929688
2015-10-12,25.782785415649414,550.1900024414062
2015-10-13,25.826679229736328,548.9000244140625
2015-10-14,25.46165657043457,544.8300170898438
2015-10-15,25.842853546142578,562.4400024414062
2015-10-16,25.65340805053711,570.760009765625
2015-10-19,25.812820434570312,573.1500244140625
2015-10-20,26.284116744995117,560.8800048828125
2015-10-21,26.281808853149414,555.77001953125
2015-10-22,26.68379783630371,563.9099731445312
2015-10-23,27.51087760925293,599.030029296875
2015-10-26,26.63296890258789,608.6099853515625
2015-10-27,26.464319229125977,611.010009765625
2015-10-28,27.554773330688477,617.0999755859375
2015-10-29,27.845867156982422,626.5499877929688
2015-10-30,27.607912063598633,625.9000244140625
2015-11-02,27.99604034423828,628.3499755859375
2015-11-03,28.31716537475586,625.3099975585938
2015-11-04,28.18548011779785,640.9500122070312
2015-11-05,28.0555477142334,655.6500244140625
2015-11-06,28.088027954101562,659.3699951171875
2015-11-09,27.974346160888672,655.489990234375
2015-11-10,27.09267234802246,659.6799926757812
2015-11-11,26.939544677734375,673.25
2015-11-12,26.849056243896484,665.5999755859375
2015-11-13,26.064838409423828,642.3499755859375
2015-11-16,26.491756439208984,647.8099975585938
2015-11-17,26.37806510925293,643.2999877929688
2015-11-18,27.21332359313965,663.5399780273438
2015-11-19,27.559030532836914,661.27001953125
2015-11-20,27.67967987060547,668.4500122070312
2015-11-23,27.320056915283203,678.989990234375
2015-11-24,27.58223533630371,671.1500244140625
2015-11-25,27.38501739501953,675.3400268554688
2015-11-27,27.33397674560547,673.260009765625
2015-11-30,27.44766616821289,664.7999877929688
2015-12-01,27.22492218017578,679.0599975585938
2015-12-02,26.978988647460938,676.010009765625
2015-12-03,26.728410720825195,666.25
2015-12-04,27.617036819458008,672.6400146484375
2015-12-07,27.443025588989258,669.8300170898438
2015-12-08,27.43142318725586,677.3300170898438
2015-12-09,26.825855255126953,664.7899780273438
2015-12-10,26.953466415405273,662.3200073242188
2015-12-11,26.259735107421875,640.1500244140625
2015-12-14,26.097322463989258,657.9099731445312
2015-12-15,25.63561248779297,658.6400146484375
2015-12-16,25.832822799682617,675.77001953125
2015-12-17,25.285263061523438,670.6500244140625
2015-12-18,24.60080909729004,664.1400146484375
2015-12-21,24.90243148803711,664.510009765625
2015-12-22,24.87923240661621,663.1500244140625
2015-12-23,25.199411392211914,663.7000122070312
2015-12-24,25.064844131469727,662.7899780273438
2015-12-28,24.78410530090332,675.2000122070312
2015-12-29,25.229576110839844,693.969970703125
2015-12-30,24.900110244750977,689.0700073242188
2015-12-31,24.422157287597656,675.8900146484375
2016-01-04,24.443037033081055,636.989990234375
2016-01-05,23.83051300048828,633.7899780273438
2016-01-06,23.364160537719727,632.6500244140625
2016-01-07,22.378082275390625,607.9400024414062
2016-01-08,22.496408462524414,607.0499877929688
2016-01-11,22.860675811767578,617.739990234375
2016-01-12,23.19246482849121,617.8900146484375
2016-01-13,22.59617805480957,581.8099975585938
2016-01-14,23.090370178222656,593.0
2016-01-15,22.535858154296875,570.1799926757812
2016-01-19,22.426809310913086,574.47998046875
2016-01-20,22.45697021484375,571.77001953125
2016-01-21,22.343280792236328,575.02001953125
2016-01-22,23.53120994567871,596.3800048828125
2016-01-25,23.07181739807129,596.530029296875
2016-01-26,23.199426651000977,601.25
2016-01-27,21.675073623657227,583.3499755859375
2016-01-28,21.83051872253418,635.3499755859375
2016-01-29,22.584577560424805,587.0
2016-02-01,22.373441696166992,574.8099975585938
2016-02-02,21.921010971069336,552.0999755859375
2016-02-03,22.354887008666992,531.0700073242188
2016-02-04,22.534503936767578,536.260009765625
2016-02-05,21.932649612426758,502.1300048828125
2016-02-08,22.163597106933594,488.1000061035156
2016-02-09,22.158931732177734,482.07000732421875
2016-02-10,21.990966796875,490.4800109863281
2016-02-11,21.857999801635742,503.82000732421875
2016-02-12,21.925649642944336,507.0799865722656
2016-02-16,22.54383659362793,521.0999755859375
2016-02-17,22.889087677001953,534.0999755859375
2016-02-18,22.45518684387207,525.0
2016-02-19,22.40386962890625,534.9000244140625
2016-02-22,22.599817276000977,559.5
2016-02-23,22.08894157409668,552.9400024414062
2016-02-24,22.417861938476562,554.0399780273438
2016-02-25,22.571828842163086,555.1500244140625
2016-02-26,22.60681915283203,555.22998046875
2016-02-29,22.555503845214844,552.52001953125
2016-03-01,23.45128059387207,579.0399780273438
2016-03-02,23.502601623535156,580.2100219726562
2016-03-03,23.677560806274414,577.489990234375
2016-03-04,24.02980613708496,575.1400146484375
2016-03-07,23.76387596130371,562.7999877929688
2016-03-08,23.567920684814453,560.260009765625
2016-03-09,23.58891487121582,559.469970703125
2016-03-10,23.60057830810547,558.9299926757812
2016-03-11,23.854848861694336,569.6099853515625
2016-03-14,23.91550064086914,573.3699951171875
2016-03-15,24.39605140686035,577.02001953125
2016-03-16,24.720304489135742,574.27001953125
2016-03-17,24.680644989013672,559.4400024414062
2016-03-18,24.708641052246094,552.0800170898438
2016-03-21,24.706308364868164,553.97998046875
2016-03-22,24.895261764526367,560.47998046875
2016-03-23,24.757627487182617,569.6300048828125
2016-03-24,24.65032196044922,582.9500122070312
2016-03-28,24.538349151611328,579.8699951171875
2016-03-29,25.11920928955078,593.8599853515625
2016-03-30,25.55776596069336,598.6900024414062
2016-03-31,25.4247989654541,593.6400146484375
2016-04-01,25.65807342529297,598.5
2016-04-04,25.921674728393555,593.1900024414062
2016-04-05,25.616086959838867,586.1400146484375
2016-04-06,25.884349822998047,602.0800170898438
2016-04-07,25.319826126098633,591.4299926757812
2016-04-08,25.34781837463379,594.5999755859375
2016-04-11,25.431795120239258,595.9299926757812
2016-04-12,25.763046264648438,603.1699829101562
2016-04-13,26.13629150390625,614.8200073242188
2016-04-14,26.150287628173828,620.75
2016-04-15,25.625417709350586,625.8900146484375
2016-04-18,25.072551727294922,635.3499755859375
2016-04-19,24.939584732055664,627.9000244140625
2016-04-20,24.990907669067383,632.989990234375
2016-04-21,24.720304489135742,631.0
2016-04-22,24.652652740478516,620.5
2016-04-25,24.512693405151367,626.2000122070312
2016-04-26,24.342395782470703,616.8800048828125
2016-04-27,22.819101333618164,606.5700073242188
2016-04-28,22.121606826782227,602.0
2016-04-29,21.867334365844727,659.5900268554688
2016-05-02,21.844005584716797,683.8499755859375
2016-05-03,22.203250885009766,671.3200073242188
2016-05-04,21.972309112548828,670.9000244140625
2016-05-05,21.88312530517578,659.0900268554688
2016-05-06,21.761085510253906,673.9500122070312
2016-05-09,21.777507781982422,679.75
2016-05-10,21.925369262695312,703.0700073242188
2016-05-11,21.711790084838867,713.22998046875
2016-05-12,21.202499389648438,717.9299926757812
2016-05-13,21.244749069213867,709.9199829101562
2016-05-16,22.033329010009766,710.6599731445312
2016-05-17,21.941797256469727,695.27001953125
2016-05-18,22.192920684814453,697.4500122070312
2016-05-19,22.108427047729492,698.52001953125
2016-05-20,22.347820281982422,702.7999877929688
2016-05-23,22.631807327270508,696.75
2016-05-24,22.9768123626709,704.2000122070312
2016-05-25,23.3804874420166,708.3499755859375
2016-05-26,23.565898895263672,714.9099731445312
2016-05-27,23.551815032958984,712.239990234375
2016-05-31,23.436817169189453,722.7899780273438
2016-06-01,23.108234405517578,719.4400024414062
2016-06-02,22.934566497802734,728.239990234375
2016-06-03,22.981502532958984,725.5399780273438
2016-06-06,23.14813804626465,726.72998046875
2016-06-07,23.242015838623047,723.739990234375
2016-06-08,23.22089195251465,726.6400146484375
2016-06-09,23.387529373168945,727.6500244140625
2016-06-10,23.19508171081543,717.9099731445312
2016-06-13,22.845378875732422,715.239990234375
2016-06-14,22.8735408782959,719.2999877929688
